repo_name,file_id,commit_count,churn_added,churn_deleted,total_churn,file_age_days,days_since_last_change,recent_7d_commits,recent_30d_commits,late_night_commits,late_night_ratio,weekend_commits,weekend_ratio,active_days,avg_commits_per_active_day,max_commits_one_day,burstiness_score,bug_fix_commits,bug_label
activestate-code,data/repos/activestate-code/recipes/Python/86554_Directory_Size_Lister/recipe-86554.py,1,79,0,79,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/86651_Prototype_pattern/recipe-86651.py,1,22,0,22,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/86674_Use_email_module_bundle_contents_current/recipe-86674.py,1,62,0,62,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/86675_Using_email_module_recursively_unpack_multipart_/recipe-86675.py,1,50,0,50,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/86676_Using_email_module_recursively_unpack_multipart_/recipe-86676.py,1,34,0,34,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/86900_Factory_pattern/recipe-86900.py,1,74,0,74,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/87056_Global_Signal_Dispatching/recipe-87056.py,1,230,0,230,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/87273_Declaring_properties_checking/recipe-87273.py,1,66,0,66,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/87274_Startuppy/recipe-87274.py,1,51,0,51,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/87369_Priority_Queue/recipe-87369.py,1,38,0,38,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/87370_Collection/recipe-87370.py,1,83,0,83,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/87707_Scheduled_Queue/recipe-87707.py,1,286,0,286,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/91192_eiffelmethod/recipe-91192.py,1,63,0,63,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/92823_Howchange_implementatimethod_at/recipe-92823.py,1,23,0,23,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/93025_Speech_recognitiWindows_using_MS_Speech/recipe-93025.py,1,67,0,67,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/93378_Templated_Inheritance_in_Python/recipe-93378.py,1,29,0,29,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Ruby/577572_Display_a_git_repository/recipe-577572.rb,1,52,0,52,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Ruby/578018_Easy_ansi_color_plus_more/recipe-578018.rb,1,35,0,35,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Ruby/578034_rdd_mostly_broken_but_shows_how_do_few_things/recipe-578034.rb,1,237,0,237,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Ruby/578320_Retrieving_product_key/recipe-578320.rb,1,42,0,42,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Ruby/578336_Print_letters_different/recipe-578336.rb,1,7,0,7,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Ruby/578337_Reading_all_subvalues_of_key/recipe-578337.rb,1,11,0,11,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Ruby/578338_Multidimensional_arrays/recipe-578338.rb,1,39,0,39,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Ruby/578339_Checking_hashes_of_files/recipe-578339.rb,1,32,0,32,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Ruby/578340_Retrieve_codecs/recipe-578340.rb,1,232,0,232,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Ruby/578341_Loaded_assemblies/recipe-578341.rb,1,10,0,10,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Ruby/578343_Easy_way_use_Graph_Facebook_API_without_adhoc/recipe-578343.rb,1,41,0,41,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Ruby/578346_Playing_with_GDI_brushes/recipe-578346.rb,1,504,0,504,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Ruby/578580_Get_external_IP/recipe-578580.rb,1,3,0,3,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Ruby/578682_Analog_clock/recipe-578682.rb,1,78,0,78,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
cosmicpython-code,data/repos/cosmicpython-code/tests/integration/test_email.py,1,37,0,37,2545,2545,0,0,1,1.0,1,1.0,1,1.0,1,1.0,0,0
cosmicpython-code,data/repos/cosmicpython-code/src/allocation/adapters/orm.py,7,46,7,53,2682,2459,0,0,0,0.0,2,0.285714,6,1.166667,2,1.714286,1,1
cosmicpython-code,data/repos/cosmicpython-code/src/allocation/adapters/redis_eventpublisher.py,4,25,9,34,2459,2371,0,0,0,0.0,0,0.0,3,1.333333,2,1.5,0,0
cosmicpython-code,data/repos/cosmicpython-code/src/allocation/entrypoints/redis_eventconsumer.py,3,39,8,47,2459,2369,0,0,0,0.0,0,0.0,3,1.0,1,1.0,0,0
cosmicpython-code,data/repos/cosmicpython-code/tests/integration/test_views.py,6,89,40,129,2578,2369,0,0,2,0.333333,1,0.166667,4,1.5,2,1.333333,2,1
cosmicpython-code,data/repos/cosmicpython-code/tests/unit/test_handlers.py,13,263,197,460,2595,2335,0,0,1,0.076923,4,0.307692,10,1.3,3,2.307692,1,1
cosmicpython-code,data/repos/cosmicpython-code/src/allocation/adapters/email.py,3,3,3,6,2641,2521,0,0,1,0.333333,1,0.333333,3,1.0,1,1.0,0,0
cosmicpython-code,data/repos/cosmicpython-code/src/allocation/adapters/notifications.py,1,28,0,28,2545,2545,0,0,1,1.0,1,1.0,1,1.0,1,1.0,0,0
cosmicpython-code,data/repos/cosmicpython-code/src/allocation/bootstrap.py,4,78,27,105,2545,2367,0,0,1,0.25,1,0.25,3,1.333333,2,1.5,0,0
cosmicpython-code,data/repos/cosmicpython-code/src/allocation/config.py,2,13,0,13,2545,2532,0,0,1,0.5,1,0.5,2,1.0,1,1.0,0,0
cosmicpython-code,data/repos/cosmicpython-code/src/allocation/service_layer/handlers.py,14,152,72,224,2595,2369,0,0,2,0.142857,2,0.142857,9,1.555556,3,1.928571,1,1
cosmicpython-code,data/repos/cosmicpython-code/src/allocation/entrypoints/flask_app.py,11,50,58,108,2682,2372,0,0,2,0.181818,1,0.090909,9,1.222222,2,1.636364,1,1
cosmicpython-code,data/repos/cosmicpython-code/tests/conftest.py,11,68,86,154,2682,2369,0,0,0,0.0,1,0.090909,10,1.1,2,1.818182,1,1
cosmicpython-code,data/repos/cosmicpython-code/tests/integration/test_repository.py,7,27,75,102,2682,2369,0,0,0,0.0,1,0.142857,7,1.0,1,1.0,1,1
cosmicpython-code,data/repos/cosmicpython-code/tests/integration/test_uow.py,8,156,24,180,2669,2369,0,0,0,0.0,2,0.25,7,1.142857,2,1.75,0,0
cosmicpython-code,data/repos/cosmicpython-code/src/allocation/service_layer/messagebus.py,17,155,100,255,2595,2367,0,0,3,0.176471,2,0.117647,9,1.888889,5,2.647059,1,1
cosmicpython-code,data/repos/cosmicpython-code/src/allocation/views.py,7,57,45,102,2578,2409,0,0,0,0.0,0,0.0,3,2.333333,3,1.285714,0,0
cosmicpython-code,data/repos/cosmicpython-code/src/allocation/domain/events.py,6,49,23,72,2652,2513,0,0,0,0.0,1,0.166667,6,1.0,1,1.0,1,1
cosmicpython-code,data/repos/cosmicpython-code/src/allocation/domain/model.py,13,48,28,76,2658,2429,0,0,0,0.0,5,0.384615,9,1.444444,2,1.384615,1,1
cosmicpython-code,data/repos/cosmicpython-code/tests/e2e/test_external_events.py,2,42,2,44,2532,2515,0,0,1,0.5,0,0.0,2,1.0,1,1.0,1,1
cosmicpython-code,data/repos/cosmicpython-code/src/allocation/adapters/repository.py,10,72,39,111,2682,2429,0,0,0,0.0,5,0.5,6,1.666667,4,2.4,1,1
cosmicpython-code,data/repos/cosmicpython-code/tests/e2e/api_client.py,2,31,1,32,2578,2532,0,0,0,0.0,0,0.0,2,1.0,1,1.0,0,0
cosmicpython-code,data/repos/cosmicpython-code/tests/e2e/test_api.py,5,50,64,114,2682,2532,0,0,0,0.0,1,0.2,5,1.0,1,1.0,1,1
cosmicpython-code,data/repos/cosmicpython-code/tests/unit/test_product.py,4,39,16,55,2657,2513,0,0,0,0.0,2,0.5,4,1.0,1,1.0,0,0
cosmicpython-code,data/repos/cosmicpython-code/tests/e2e/redis_client.py,1,18,0,18,2532,2532,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
cosmicpython-code,data/repos/cosmicpython-code/src/allocation/domain/commands.py,1,29,0,29,2514,2514,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
cosmicpython-code,data/repos/cosmicpython-code/tests/unit/test_batches.py,3,2,15,17,2682,2374,0,0,0,0.0,1,0.333333,3,1.0,1,1.0,1,1
cosmicpython-code,data/repos/cosmicpython-code/src/allocation/service_layer/unit_of_work.py,4,19,9,28,2658,2368,0,0,0,0.0,2,0.5,3,1.333333,2,1.5,0,0
cosmicpython-code,data/repos/cosmicpython-code/tests/unit/test_services.py,12,93,70,163,2682,2374,0,0,0,0.0,3,0.25,7,1.714286,4,2.333333,1,1
cosmicpython-code,data/repos/cosmicpython-code/src/allocation/service_layer/services.py,7,46,45,91,2682,2372,0,0,1,0.142857,1,0.142857,6,1.166667,2,1.714286,1,1
cosmicpython-code,data/repos/cosmicpython-code/tests/__init__.py,3,0,0,0,2682,2374,0,0,0,0.0,1,0.333333,3,1.0,1,1.0,0,0
cosmicpython-code,data/repos/cosmicpython-code/tests/e2e/__init__.py,1,0,0,0,2657,2657,0,0,0,0.0,1,1.0,1,1.0,1,1.0,0,0
cosmicpython-code,data/repos/cosmicpython-code/tests/integration/__init__.py,1,0,0,0,2657,2657,0,0,0,0.0,1,1.0,1,1.0,1,1.0,0,0
cosmicpython-code,data/repos/cosmicpython-code/tests/random_refs.py,1,17,0,17,2657,2657,0,0,0,0.0,1,1.0,1,1.0,1,1.0,0,0
cosmicpython-code,data/repos/cosmicpython-code/tests/integration/test_orm.py,3,2,91,93,2682,2374,0,0,0,0.0,1,0.333333,3,1.0,1,1.0,1,1
cosmicpython-code,data/repos/cosmicpython-code/src/allocation/{ => service_layer}/unit_of_work.py,1,6,2,8,2661,2661,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
cosmicpython-code,data/repos/cosmicpython-code/src/setup.py,2,8,1,9,2682,2661,0,0,0,0.0,0,0.0,2,1.0,1,1.0,0,0
cosmicpython-code,data/repos/cosmicpython-code/src/allocation/unit_of_work.py,1,50,0,50,2669,2669,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
cosmicpython-code,data/repos/cosmicpython-code/tests/unit/test_allocate.py,2,2,2,4,2682,2374,0,0,0,0.0,0,0.0,2,1.0,1,1.0,1,1
cosmicpython-code,data/repos/cosmicpython-code/{adapters => src/allocation}/__init__.py,1,0,0,0,2682,2682,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
cosmicpython-code,data/repos/cosmicpython-code/{domain => src/allocation/adapters}/__init__.py,1,0,0,0,2682,2682,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
cosmicpython-code,data/repos/cosmicpython-code/{adapters => src/allocation/adapters}/orm.py,1,0,0,0,2682,2682,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
cosmicpython-code,data/repos/cosmicpython-code/{adapters => src/allocation/adapters}/repository.py,1,0,0,0,2682,2682,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
cosmicpython-code,data/repos/cosmicpython-code/config.py => src/allocation/config.py,1,0,0,0,2682,2682,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
cosmicpython-code,data/repos/cosmicpython-code/{entrypoints => src/allocation/domain}/__init__.py,1,0,0,0,2682,2682,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
cosmicpython-code,data/repos/cosmicpython-code/{domain => src/allocation/domain}/model.py,1,0,0,0,2682,2682,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
cosmicpython-code,data/repos/cosmicpython-code/{service_layer => src/allocation/entrypoints}/__init__.py,1,0,0,0,2682,2682,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
cosmicpython-code,data/repos/cosmicpython-code/{entrypoints => src/allocation/entrypoints}/flask_app.py,1,0,0,0,2682,2682,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
cosmicpython-code,data/repos/cosmicpython-code/src/allocation/service_layer/__init__.py,1,0,0,0,2682,2682,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
cosmicpython-code,data/repos/cosmicpython-code/{service_layer => src/allocation/service_layer}/services.py,1,7,4,11,2682,2682,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
cosmicpython-code,data/repos/cosmicpython-code/entrypoints/flask_app.py,3,29,10,39,2627,2374,0,0,0,0.0,0,0.0,3,1.0,1,1.0,0,0
cosmicpython-code,data/repos/cosmicpython-code/service_layer/services.py,3,18,4,22,2627,2374,0,0,0,0.0,0,0.0,2,1.5,2,1.333333,0,0
cosmicpython-code,data/repos/cosmicpython-code/adapters/__init__.py,1,0,0,0,2374,2374,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
cosmicpython-code,data/repos/cosmicpython-code/adapters/orm.py,1,1,1,2,2374,2374,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
cosmicpython-code,data/repos/cosmicpython-code/adapters/repository.py,1,1,1,2,2374,2374,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
cosmicpython-code,data/repos/cosmicpython-code/domain/__init__.py,1,0,0,0,2374,2374,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
cosmicpython-code,data/repos/cosmicpython-code/entrypoints/__init__.py,1,0,0,0,2374,2374,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
cosmicpython-code,data/repos/cosmicpython-code/service_layer/__init__.py,1,0,0,0,2374,2374,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
cosmicpython-code,data/repos/cosmicpython-code/conftest.py => tests/conftest.py,1,2,2,4,2374,2374,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
cosmicpython-code,data/repos/cosmicpython-code/test_api.py => tests/e2e/test_api.py,1,0,0,0,2374,2374,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
cosmicpython-code,data/repos/cosmicpython-code/test_orm.py => tests/integration/test_orm.py,1,0,0,0,2374,2374,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
cosmicpython-code,data/repos/cosmicpython-code/test_repository.py => tests/integration/test_repository.py,1,0,0,0,2374,2374,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
cosmicpython-code,data/repos/cosmicpython-code/test_allocate.py => tests/unit/test_allocate.py,1,0,0,0,2374,2374,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
cosmicpython-code,data/repos/cosmicpython-code/test_batches.py => tests/unit/test_batches.py,1,0,0,0,2374,2374,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
cosmicpython-code,data/repos/cosmicpython-code/test_services.py => tests/unit/test_services.py,1,0,0,0,2374,2374,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
cosmicpython-code,data/repos/cosmicpython-code/orm.py => adapters/orm.py,1,0,0,0,2382,2382,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
cosmicpython-code,data/repos/cosmicpython-code/repository.py => adapters/repository.py,1,0,0,0,2382,2382,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
cosmicpython-code,data/repos/cosmicpython-code/model.py => domain/model.py,1,0,0,0,2382,2382,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
cosmicpython-code,data/repos/cosmicpython-code/flask_app.py => entrypoints/flask_app.py,1,0,0,0,2382,2382,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
cosmicpython-code,data/repos/cosmicpython-code/services.py => service_layer/services.py,1,0,0,0,2382,2382,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
cosmicpython-code,data/repos/cosmicpython-code/conftest.py,3,110,3,113,2670,2654,0,0,1,0.333333,1,0.333333,3,1.0,1,1.0,1,1
cosmicpython-code,data/repos/cosmicpython-code/test_api.py,4,91,38,129,2670,2661,0,0,1,0.25,0,0.0,2,2.0,3,1.5,1,1
cosmicpython-code,data/repos/cosmicpython-code/flask_app.py,4,42,12,54,2670,2661,0,0,1,0.25,0,0.0,2,2.0,3,1.5,1,1
cosmicpython-code,data/repos/cosmicpython-code/services.py,1,22,0,22,2661,2661,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
cosmicpython-code,data/repos/cosmicpython-code/test_services.py,4,54,1,55,2661,2372,0,0,2,0.5,0,0.0,3,1.333333,2,1.5,0,0
cosmicpython-code,data/repos/cosmicpython-code/config.py,1,15,0,15,2670,2670,0,0,1,1.0,0,0.0,1,1.0,1,1.0,0,0
cosmicpython-code,data/repos/cosmicpython-code/repository.py,1,26,0,26,2670,2670,0,0,1,1.0,0,0.0,1,1.0,1,1.0,0,0
cosmicpython-code,data/repos/cosmicpython-code/test_orm.py,4,97,8,105,2670,2670,0,0,2,0.5,2,0.5,2,2.0,2,1.0,0,0
cosmicpython-code,data/repos/cosmicpython-code/test_repository.py,1,67,0,67,2670,2670,0,0,1,1.0,0,0.0,1,1.0,1,1.0,0,0
cosmicpython-code,data/repos/cosmicpython-code/orm.py,3,59,12,71,2670,2670,0,0,1,0.333333,2,0.666667,2,1.5,2,1.333333,0,0
cosmicpython-code,data/repos/cosmicpython-code/model.py,9,79,9,88,2672,2669,0,0,0,0.0,3,0.333333,4,2.25,5,2.222222,0,0
cosmicpython-code,data/repos/cosmicpython-code/test_batches.py,6,60,1,61,2672,2670,0,0,0,0.0,1,0.166667,2,3.0,5,1.666667,0,0
cosmicpython-code,data/repos/cosmicpython-code/test_allocate.py,5,50,3,53,2672,2541,0,0,0,0.0,1,0.2,4,1.25,2,1.6,0,0
pcp-mcp,data/repos/pcp-mcp/src/pcp_mcp/middleware.py,3,102,27,129,163,91,0,0,0,0.0,0,0.0,2,1.5,2,1.333333,1,1
pcp-mcp,data/repos/pcp-mcp/src/pcp_mcp/tools/metrics.py,19,496,294,790,165,91,0,0,10,0.526316,9,0.473684,4,4.75,9,1.894737,8,1
pcp-mcp,data/repos/pcp-mcp/src/pcp_mcp/tools/network.py,2,184,2,186,146,91,0,0,0,0.0,0,0.0,2,1.0,1,1.0,1,1
pcp-mcp,data/repos/pcp-mcp/src/pcp_mcp/tools/system.py,20,1319,697,2016,165,91,0,0,9,0.45,9,0.45,5,4.0,9,2.25,9,1
pcp-mcp,data/repos/pcp-mcp/tests/test_tools_network.py,2,381,11,392,146,91,0,0,0,0.0,0,0.0,2,1.0,1,1.0,1,1
pcp-mcp,data/repos/pcp-mcp/tests/conftest.py,12,530,50,580,165,97,0,0,6,0.5,4,0.333333,5,2.4,4,1.666667,2,1
pcp-mcp,data/repos/pcp-mcp/tests/test_tools_metrics.py,9,398,208,606,165,97,0,0,3,0.333333,3,0.333333,4,2.25,3,1.333333,2,1
pcp-mcp,data/repos/pcp-mcp/src/pcp_mcp/icons.py,3,34,0,34,163,146,0,0,0,0.0,0,0.0,3,1.0,1,1.0,0,0
pcp-mcp,data/repos/pcp-mcp/src/pcp_mcp/models.py,6,230,0,230,165,146,0,0,2,0.333333,2,0.333333,4,1.5,2,1.333333,1,1
pcp-mcp,data/repos/pcp-mcp/src/pcp_mcp/prompts/network.py,2,80,9,89,147,146,0,0,0,0.0,0,0.0,2,1.0,1,1.0,0,0
pcp-mcp,data/repos/pcp-mcp/src/pcp_mcp/utils/builders.py,5,430,49,479,165,146,0,0,4,0.8,4,0.8,2,2.5,4,1.6,2,1
pcp-mcp,data/repos/pcp-mcp/src/pcp_mcp/errors.py,2,70,16,86,165,147,0,0,1,0.5,1,0.5,2,1.0,1,1.0,1,1
pcp-mcp,data/repos/pcp-mcp/tests/test_errors.py,2,149,23,172,165,147,0,0,1,0.5,1,0.5,2,1.0,1,1.0,2,1
pcp-mcp,data/repos/pcp-mcp/tests/test_smoke.py,5,153,69,222,163,147,0,0,0,0.0,0,0.0,2,2.5,3,1.2,2,1
pcp-mcp,data/repos/pcp-mcp/src/pcp_mcp/prompts/__init__.py,4,392,356,748,165,147,0,0,1,0.25,1,0.25,3,1.333333,2,1.5,0,0
pcp-mcp,data/repos/pcp-mcp/src/pcp_mcp/prompts/cpu.py,1,69,0,69,147,147,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
pcp-mcp,data/repos/pcp-mcp/src/pcp_mcp/prompts/diagnose.py,1,54,0,54,147,147,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
pcp-mcp,data/repos/pcp-mcp/src/pcp_mcp/prompts/disk.py,1,69,0,69,147,147,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
pcp-mcp,data/repos/pcp-mcp/src/pcp_mcp/prompts/memory.py,1,60,0,60,147,147,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
pcp-mcp,data/repos/pcp-mcp/src/pcp_mcp/server.py,12,163,24,187,165,147,0,0,8,0.666667,5,0.416667,3,4.0,5,1.25,0,0
pcp-mcp,data/repos/pcp-mcp/src/pcp_mcp/tools/__init__.py,7,45,8,53,165,147,0,0,3,0.428571,3,0.428571,2,3.5,4,1.142857,0,0
pcp-mcp,data/repos/pcp-mcp/tests/test_prompts.py,2,115,25,140,163,147,0,0,0,0.0,0,0.0,2,1.0,1,1.0,0,0
pcp-mcp,data/repos/pcp-mcp/tests/test_tools_system.py,14,918,378,1296,165,147,0,0,9,0.642857,8,0.571429,4,3.5,8,2.285714,2,1
pcp-mcp,data/repos/pcp-mcp/src/pcp_mcp/resources/__init__.py,5,24,24,48,165,147,0,0,4,0.8,4,0.8,2,2.5,4,1.6,0,0
pcp-mcp,data/repos/pcp-mcp/src/pcp_mcp/resources/catalog.py,4,310,310,620,165,147,0,0,2,0.5,1,0.25,3,1.333333,2,1.5,0,0
pcp-mcp,data/repos/pcp-mcp/src/pcp_mcp/resources/health.py,6,157,157,314,165,147,0,0,4,0.666667,3,0.5,3,2.0,3,1.5,1,1
pcp-mcp,data/repos/pcp-mcp/tests/test_resources.py,7,390,390,780,165,147,0,0,6,0.857143,5,0.714286,3,2.333333,5,2.142857,0,0
pcp-mcp,data/repos/pcp-mcp/src/pcp_mcp/context.py,6,110,6,116,165,163,0,0,4,0.666667,3,0.5,2,3.0,3,1.0,2,1
pcp-mcp,data/repos/pcp-mcp/tests/test_client.py,6,706,64,770,165,163,0,0,5,0.833333,4,0.666667,2,3.0,4,1.333333,1,1
pcp-mcp,data/repos/pcp-mcp/tests/test_utils.py,4,359,30,389,165,163,0,0,2,0.5,2,0.5,2,2.0,2,1.0,0,0
pcp-mcp,data/repos/pcp-mcp/src/pcp_mcp/config.py,4,108,1,109,165,163,0,0,3,0.75,1,0.25,2,2.0,3,1.5,1,1
pcp-mcp,data/repos/pcp-mcp/tests/test_config.py,5,157,28,185,165,163,0,0,4,0.8,2,0.4,2,2.5,3,1.2,1,1
pcp-mcp,data/repos/pcp-mcp/tests/test_middleware.py,2,163,3,166,163,163,0,0,0,0.0,0,0.0,1,2.0,2,1.0,0,0
pcp-mcp,data/repos/pcp-mcp/src/pcp_mcp/utils/__init__.py,2,42,4,46,165,163,0,0,1,0.5,1,0.5,2,1.0,1,1.0,0,0
pcp-mcp,data/repos/pcp-mcp/src/pcp_mcp/utils/decorators.py,2,38,38,76,165,163,0,0,1,0.5,1,0.5,2,1.0,1,1.0,0,0
pcp-mcp,data/repos/pcp-mcp/tests/test_icons.py,1,61,0,61,163,163,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
pcp-mcp,data/repos/pcp-mcp/src/pcp_mcp/client.py,7,289,15,304,165,164,0,0,7,1.0,5,0.714286,2,3.5,5,1.428571,3,1
pcp-mcp,data/repos/pcp-mcp/src/pcp_mcp/utils/extractors.py,3,81,3,84,165,164,0,0,3,1.0,2,0.666667,2,1.5,2,1.333333,1,1
pcp-mcp,data/repos/pcp-mcp/src/pcp_mcp/__init__.py,3,63,0,63,165,164,0,0,3,1.0,1,0.333333,2,1.5,2,1.333333,1,1
pcp-mcp,data/repos/pcp-mcp/tests/test_context.py,4,143,2,145,165,164,0,0,3,0.75,2,0.5,2,2.0,2,1.0,1,1
pcp-mcp,data/repos/pcp-mcp/src/pcp_mcp/resources/metrics.py,3,102,102,204,165,165,0,0,3,1.0,3,1.0,1,3.0,3,1.0,0,0
pcp-mcp,data/repos/pcp-mcp/tests/test_cli.py,2,87,25,112,165,165,0,0,2,1.0,2,1.0,1,2.0,2,1.0,1,1
pcp-mcp,data/repos/pcp-mcp/tests/__init__.py,1,0,0,0,165,165,0,0,1,1.0,1,1.0,1,1.0,1,1.0,0,0
pilot-metrics-dashboard,data/repos/pilot-metrics-dashboard/app.py,1,231,0,231,91,91,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
pilot-metrics-dashboard,data/repos/pilot-metrics-dashboard/pages/1_Pilot_Roster.py,1,100,0,100,91,91,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
pilot-metrics-dashboard,data/repos/pilot-metrics-dashboard/pages/2_Attrition_Analysis.py,1,294,0,294,91,91,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
pilot-metrics-dashboard,data/repos/pilot-metrics-dashboard/pages/3_Tenure_Analysis.py,1,238,0,238,91,91,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
pilot-metrics-dashboard,data/repos/pilot-metrics-dashboard/pages/4_New_Hire_Pipeline.py,1,151,0,151,91,91,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
pilot-metrics-dashboard,data/repos/pilot-metrics-dashboard/utils.py,1,760,0,760,91,91,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
